Job Title,Employment Type,Expertise Level,Company Location,Salary in USD,Company Size,Year
Data Scientist,Full-Time,Expert,United States,133000,Medium,2023
Machine Learning Specialist,Full-Time,Intermediate,France,70000,Medium,2023
Machine Learning Specialist,Full-Time,Intermediate,France,40000,Medium,2023
Research Scientist,Full-Time,Intermediate,United States,158080,Medium,2023
Data Analyst,Full-Time,Expert,United States,182000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,231000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,200800,Medium,2023
Research Scientist,Full-Time,Junior,United States,250800,Medium,2023
Research Scientist,Full-Time,Junior,United States,167200,Medium,2023
Data Scientist,Full-Time,Expert,United States,159100,Medium,2023
Data Scientist,Full-Time,Expert,United States,120160,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,140000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,110000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United States,165000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United States,149094,Medium,2023
Head of Data,Full-Time,Director,United States,290000,Large,2023
Business Intelligence Engineer,Full-Time,Expert,United States,247500,Medium,2023
Business Intelligence Engineer,Full-Time,Expert,United States,172200,Medium,2023
Data Analyst,Full-Time,Expert,United States,72250,Medium,2023
Data Engineer,Full-Time,Director,United States,162500,Medium,2023
Data Engineer,Full-Time,Director,United States,130000,Medium,2023
Data Quality Engineer,Full-Time,Junior,Portugal,23753,Large,2023
Research Analyst,Full-Time,Expert,United States,83000,Medium,2023
Research Analyst,Full-Time,Expert,United States,63967,Medium,2023
Research Analyst,Full-Time,Expert,United States,188600,Medium,2023
Research Analyst,Full-Time,Expert,United States,111550,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,219300,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,143000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,133300,Medium,2023
Data Engineer,Full-Time,Expert,United States,80000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,Germany,204060,Medium,2023
Machine Learning Engineer,Full-Time,Expert,Germany,140358,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,198900,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,183310,Medium,2023
Research Analyst,Full-Time,Junior,United Kingdom,43064,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,392000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,224000,Medium,2023
Data Engineer,Full-Time,Expert,United States,233000,Medium,2023
Data Engineer,Full-Time,Expert,United States,199098,Medium,2023
Data Engineer,Full-Time,Expert,United States,172000,Medium,2023
Data Engineer,Full-Time,Expert,United States,107000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,128000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,81500,Medium,2023
Research Scientist,Full-Time,Expert,United States,200000,Medium,2023
ML Engineer,Full-Time,Expert,United States,208450,Medium,2023
ML Engineer,Full-Time,Expert,United States,151600,Medium,2023
Research Engineer,Full-Time,Expert,United States,240960,Medium,2023
Research Engineer,Full-Time,Expert,United States,200800,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,120681,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,72409,Medium,2023
Research Scientist,Full-Time,Expert,United States,250000,Medium,2023
Research Scientist,Full-Time,Expert,United States,170000,Medium,2023
Principal Machine Learning Engineer,Full-Time,Expert,Brazil,38290,Large,2023
AI Architect,Full-Time,Director,United States,215936,Large,2023
Data Scientist,Full-Time,Expert,United States,178560,Medium,2023
Data Scientist,Full-Time,Expert,United States,148800,Medium,2023
Deep Learning Engineer,Full-Time,Expert,United States,331640,Medium,2023
Deep Learning Engineer,Full-Time,Expert,United States,283780,Medium,2023
Data Engineer,Full-Time,Director,United States,167954,Medium,2023
Data Engineer,Full-Time,Director,United States,115830,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,125000,Medium,2023
Data Visualization Specialist,Full-Time,Expert,United States,185000,Medium,2023
Data Visualization Specialist,Full-Time,Expert,United States,50000,Medium,2023
Data Engineer,Full-Time,Expert,United States,331640,Medium,2023
Data Engineer,Full-Time,Expert,United States,283780,Medium,2023
Research Engineer,Full-Time,Expert,United States,189110,Medium,2023
Research Engineer,Full-Time,Expert,United States,139000,Medium,2023
ML Engineer,Full-Time,Expert,United States,199000,Medium,2023
ML Engineer,Full-Time,Expert,United States,145000,Medium,2023
MLOps Engineer,Full-Time,Expert,United States,199000,Medium,2023
MLOps Engineer,Full-Time,Expert,United States,142000,Medium,2023
Analytics Engineer,Full-Time,Expert,United Kingdom,230000,Medium,2023
Analytics Engineer,Full-Time,Expert,United Kingdom,170000,Medium,2023
Data Analyst,Full-Time,Expert,United States,66000,Medium,2023
Data Analyst,Full-Time,Expert,United States,52000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,178560,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,148800,Medium,2023
AI Architect,Full-Time,Expert,United States,200000,Large,2023
Data Analyst,Full-Time,Expert,United States,166500,Medium,2023
Data Analyst,Full-Time,Expert,United States,113220,Medium,2023
ML Engineer,Full-Time,Expert,United States,365630,Medium,2023
Data Engineer,Full-Time,Expert,United States,229000,Medium,2023
Data Engineer,Full-Time,Expert,United States,131000,Medium,2023
Data Scientist,Full-Time,Expert,United States,185000,Large,2023
Data Scientist,Full-Time,Expert,United States,86700,Large,2023
Data Analyst,Full-Time,Expert,United States,192300,Medium,2023
Data Analyst,Full-Time,Expert,United States,153800,Medium,2023
Business Intelligence Data Analyst,Full-Time,Intermediate,Canada,67419,Large,2023
Data Analyst,Full-Time,Intermediate,United States,131650,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,105320,Medium,2023
Decision Scientist,Full-Time,Expert,United States,126400,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,235400,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,160080,Medium,2023
Data Analyst,Full-Time,Expert,United States,146190,Medium,2023
Research Scientist,Full-Time,Intermediate,United States,175000,Medium,2023
Data Scientist,Full-Time,Director,United Kingdom,228856,Medium,2023
Data Scientist,Full-Time,Director,United Kingdom,144540,Medium,2023
Research Scientist,Full-Time,Expert,United States,151800,Medium,2023
Data Architect,Full-Time,Intermediate,United States,150000,Medium,2023
Data Architect,Full-Time,Intermediate,United States,100000,Medium,2023
Data Scientist,Full-Time,Expert,United States,126500,Medium,2023
Data Scientist,Full-Time,Expert,United States,78000,Medium,2023
Data Analyst,Full-Time,Expert,United States,126500,Medium,2023
Data Analyst,Full-Time,Expert,United States,78000,Medium,2023
Data Scientist,Full-Time,Expert,United States,70000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,300000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,200000,Medium,2023
Data Engineer,Full-Time,Expert,United States,96000,Medium,2023
Data Engineer,Full-Time,Expert,United States,72000,Medium,2023
Research Scientist,Full-Time,Expert,United States,323300,Medium,2023
Research Scientist,Full-Time,Expert,United States,184700,Medium,2023
Data Scientist,Full-Time,Expert,United States,205150,Medium,2023
Data Scientist,Full-Time,Expert,United States,167850,Medium,2023
Data Analyst,Full-Time,Expert,United States,110000,Medium,2023
Research Scientist,Full-Time,Expert,United States,278700,Medium,2023
Research Scientist,Full-Time,Expert,United States,159300,Medium,2023
Data Scientist,Full-Time,Expert,United States,222750,Medium,2023
Data Scientist,Full-Time,Expert,United States,182250,Medium,2023
Data Science Engineer,Full-Time,Junior,Switzerland,104024,Small,2023
Data Scientist,Full-Time,Intermediate,Andorra,50745,Small,2023
Data Engineer,Full-Time,Expert,United States,185000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,296400,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,148594,Medium,2023
Data Scientist,Full-Time,Expert,United States,140250,Medium,2023
Data Analytics Manager,Full-Time,Expert,United States,254500,Large,2023
Data Analytics Manager,Full-Time,Expert,United States,130900,Large,2023
Data Scientist,Full-Time,Expert,United States,198000,Medium,2023
Data Scientist,Full-Time,Expert,United States,124000,Medium,2023
BI Analyst,Full-Time,Expert,United States,234485,Medium,2023
BI Analyst,Full-Time,Expert,United States,112655,Medium,2023
Data Analyst,Full-Time,Junior,United States,125000,Medium,2023
Data Analyst,Full-Time,Junior,United States,105000,Medium,2023
Data Scientist,Full-Time,Intermediate,United Kingdom,51676,Medium,2023
Data Engineer,Full-Time,Intermediate,France,70179,Medium,2023
Data Engineer,Full-Time,Intermediate,France,64781,Medium,2023
Data Scientist,Full-Time,Expert,Canada,258000,Medium,2023
Data Scientist,Full-Time,Expert,Canada,190000,Medium,2023
Data Scientist,Full-Time,Expert,United States,184184,Medium,2023
Data Scientist,Full-Time,Expert,United States,167441,Medium,2023
AI Programmer,Full-Time,Junior,Canada,74087,Large,2023
Data Scientist,Full-Time,Junior,Netherlands,32390,Large,2023
Data Engineer,Full-Time,Director,United States,204500,Medium,2023
Analytics Engineer,Full-Time,Junior,United States,90000,Medium,2023
Analytics Engineer,Full-Time,Junior,United States,84000,Medium,2023
Data Engineer,Full-Time,Expert,United States,202400,Medium,2023
Data Engineer,Full-Time,Expert,United States,147200,Medium,2023
Data Scientist,Full-Time,Expert,United States,90000,Medium,2023
Business Intelligence Engineer,Full-Time,Expert,United States,192000,Medium,2023
Business Intelligence Engineer,Full-Time,Expert,United States,142000,Medium,2023
Data Operations Manager,Full-Time,Expert,United States,143000,Medium,2023
Data Operations Manager,Full-Time,Expert,United States,129000,Medium,2023
Data Scientist,Full-Time,Expert,United States,191000,Medium,2023
Data Scientist,Full-Time,Expert,United States,146000,Medium,2023
Data Specialist,Full-Time,Expert,United States,85000,Medium,2023
Data Specialist,Full-Time,Expert,United States,70000,Medium,2023
Data Engineer,Full-Time,Expert,United Kingdom,147648,Medium,2023
Data Engineer,Full-Time,Expert,United Kingdom,98432,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,144800,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,250000,Medium,2023
Data Scientist,Full-Time,Junior,Ecuador,16000,Large,2023
Data Engineer,Full-Time,Intermediate,Portugal,27000,Small,2023
Data Manager,Full-Time,Director,Mexico,72000,Small,2023
Data Engineer,Full-Time,Expert,United States,172900,Medium,2023
Data Engineer,Full-Time,Expert,United States,144100,Medium,2023
BI Analyst,Full-Time,Expert,United States,160000,Medium,2023
BI Analyst,Full-Time,Expert,United States,135000,Medium,2023
Data Analyst,Full-Time,Expert,United States,101500,Medium,2023
Data Analyst,Full-Time,Expert,United States,83700,Medium,2023
Data Scientist,Full-Time,Expert,United States,253430,Medium,2023
Data Scientist,Full-Time,Expert,United States,283000,Medium,2023
Data Scientist,Full-Time,Expert,United States,184000,Medium,2023
Data Scientist,Full-Time,Director,United States,220000,Medium,2023
Data Scientist,Full-Time,Director,United States,185000,Medium,2023
Applied Scientist,Full-Time,Expert,United States,246500,Medium,2023
Applied Scientist,Full-Time,Expert,United States,133500,Medium,2023
Data Scientist,Full-Time,Expert,United States,134000,Medium,2023
Head of Data Science,Full-Time,Director,United States,330000,Medium,2023
Head of Data Science,Full-Time,Director,United States,230000,Medium,2023
Data Manager,Full-Time,Intermediate,United States,167000,Medium,2023
Data Manager,Full-Time,Intermediate,United States,109000,Medium,2023
Data Engineer,Full-Time,Expert,United States,193000,Medium,2023
Data Analyst,Full-Time,Junior,Germany,47899,Large,2020
Lead Machine Learning Engineer,Full-Time,Expert,Israel,115000,Small,2023
Machine Learning Engineer,Full-Time,Expert,United States,145000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,284000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,227000,Medium,2023
Research Scientist,Full-Time,Expert,United States,205000,Medium,2023
Research Scientist,Full-Time,Expert,United States,160000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,191400,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,127600,Medium,2023
Data Analyst,Full-Time,Expert,United States,139600,Medium,2023
Data Analytics Manager,Full-Time,Intermediate,India,38915,Medium,2023
Data Quality Analyst,Full-Time,Intermediate,United States,95000,Medium,2023
Data Quality Analyst,Full-Time,Intermediate,United States,70000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,258000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,171000,Medium,2023
Data Engineer,Full-Time,Expert,Canada,87000,Medium,2023
Data Engineer,Full-Time,Expert,Canada,73000,Medium,2023
AI Scientist,Full-Time,Junior,Turkey,20000,Small,2023
Managing Director Data Science,Full-Time,Director,United States,300000,Large,2020
Data Modeller,Full-Time,Intermediate,United Kingdom,110736,Medium,2023
Data Modeller,Full-Time,Intermediate,United Kingdom,55368,Medium,2023
Data Engineer,Full-Time,Expert,United States,151840,Medium,2023
Data Engineer,Full-Time,Expert,United States,163152,Medium,2023
Data Engineer,Full-Time,Expert,United States,108768,Medium,2023
Research Engineer,Full-Time,Expert,United States,370000,Medium,2023
Research Engineer,Full-Time,Expert,United States,245000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,285000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,193900,Medium,2023
Research Scientist,Full-Time,Expert,United States,240000,Medium,2023
Research Scientist,Full-Time,Expert,United States,163200,Medium,2023
Research Scientist,Full-Time,Expert,United States,345000,Medium,2023
Research Scientist,Full-Time,Expert,United States,234700,Medium,2023
AI Scientist,Full-Time,Expert,United States,100000,Small,2023
Finance Data Analyst,Full-Time,Junior,Nigeria,40000,Small,2023
Data Engineer,Full-Time,Expert,United States,241000,Medium,2023
Software Data Engineer,Full-Time,Expert,United States,210000,Large,2023
Machine Learning Research Engineer,Full-Time,Intermediate,Saudi Arabia,90000,Medium,2023
Data Analyst,Full-Time,Intermediate,Germany,59382,Large,2023
Analytics Engineer,Full-Time,Expert,United States,90000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,84000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,221300,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,147500,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,210000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,160000,Medium,2023
